tradeCreatedAt,orderId,symbol,side,price,size,funds,fee,liquidity,feeCurrency,orderType,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,35327.3897,4.507068377926,0.004507068377926,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,7160.6488,0.913555573904,0.000913555573904,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,7065.3702,0.901399930116,0.000901399930116,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,462468.3573,59.001713024334,0.059001713024334,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,5602.1245,0.71471904371,0.00071471904371,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,10540.6292,1.344773473336,0.001344773473336,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012758,5563.0679,0.709736202682,0.000709736202682,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012759,4300.3686,0.548684029674,0.000548684029674,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012759,2274.9103,0.290255805177,0.000290255805177,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012759,2163.8632,0.276087305688,0.000276087305688,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012759,7308.648,0.93251039832,0.00093251039832,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012759,8764.0486,1.118204960874,0.001118204960874,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012759,29590.7855,3.775488321945,0.003775488321945,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012759,74001.3996,9.441838574964,0.009441838574964,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.00012759,9272.9959,1.183141546881,0.001183141546881,taker,USDT,limit,
2022-06-30 21:10:34,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,12688.6366,1.61907003016,0.00161907003016,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,2759.7675,0.352146333,0.000352146333,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,19174.5679,2.44667486404,0.00244667486404,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,9746.6898,1.24367761848,0.00124367761848,taker,USDT,limit,
2022-06-30 21:10:33,62bda0c9e122f80001acfabe,LUNC-USDT,sell,0.0001276,8081.9422,1.03125582472,0.00103125582472,taker,USDT,limit,
